tokenId ,itemData,orgCnt,purCnt, blueCnt, grayCnt  ,specialCnt,weaponCnt,spark,score 
2813,42685697810894291200,1,1,2,5,0,0,0,26 
2814,628491425938063950337,0,0,1,8,0,0,0,11 
2815,651273445405222110208,1,2,1,5,0,0,0,28 
2816,427673668952856658432,0,0,3,6,0,0,0,15 
2817,1035699296725125956608,1,0,4,4,0,0,0,26 
2818,538942135722064675073,1,1,2,5,0,0,0,26 
2819,167843273526588539392,0,1,1,7,0,0,0,15 
2820,1810457209691051524609,1,0,2,6,0,0,0,22 
2821,114790295971245261825,0,0,4,5,0,0,0,17 
2822,1294744947612285535232,0,1,4,4,0,0,0,21 
2823,1055079700991891276288,0,0,3,6,0,0,0,15 
2824,948030812665086465,0,1,2,6,0,0,0,17 
2825,483795545090773418753,1,0,3,5,0,0,0,24 
2826,830983387289022104065,0,2,3,4,0,0,0,23 
2827,388620692689871307777,0,0,4,5,0,0,0,17 
2828,684410363014426263809,0,0,2,7,0,0,0,13 
2829,223174494150482985217,0,0,2,7,0,0,0,13 
2830,999661759687561905153,1,0,3,5,0,0,0,24 
2831,149382450205965091329,0,0,2,7,0,0,0,13 
2832,926308540729730335489,0,1,3,5,0,0,0,19 
2833,984675769143636984833,1,0,3,5,0,0,0,24 
2834,855404728013948388096,1,0,2,6,0,0,0,22 
2835,873783633319752696064,1,0,3,5,0,0,0,24 
2836,1016889434537374319616,1,0,3,5,0,0,0,24 
2837,702279240061953769729,1,0,1,7,0,0,0,20 
2838,685274195424602292993,1,0,0,8,0,0,0,18 
2839,1218942045335021224960,0,1,1,7,0,0,0,15 
2840,1071066629746584912641,0,0,3,6,0,0,0,15 
2841,6072461235085868794624,0,2,2,3,1,1,0,35 
2842,1000171246986956702208,0,0,4,5,0,0,0,17 
2843,409299533328124806144,0,0,3,6,0,0,0,15 
2844,831121321022760419584,0,0,2,7,0,0,0,13 
2845,870183577164689375489,0,1,4,4,0,0,0,21 
2846,187374541784521966593,0,2,1,6,0,0,0,19 
2847,540873316844991546112,0,2,2,5,0,0,0,21 
2848,650199608472023335936,0,4,0,5,0,0,0,25 
2849,520696917834615816449,0,0,2,7,0,0,0,13 
2850,684930521076333085696,1,2,0,6,0,0,0,26 
2851,1164240475438404862465,0,2,2,5,0,0,0,21 
2852,831913100236710019840,0,0,3,6,0,0,0,15 
2853,390856742000210084352,1,0,3,5,0,0,0,24 
2854,591687712916059521793,0,3,0,6,0,0,0,21 
2855,1034833486292860731905,0,0,3,6,0,0,0,15 
2856,500085635588802806272,0,0,1,8,0,0,0,11 
2857,1037199829930114220289,0,2,3,4,0,0,0,23 
2858,353098265855408014336,0,1,2,6,0,0,0,17 
2859,280309695596714262785,0,0,2,7,0,0,0,13 
2860,888563330193371366145,0,1,3,5,0,0,0,19 
2861,1537066192112166830336,0,2,1,6,0,0,0,19 
2862,796463306040932893696,0,0,3,6,0,0,0,15 
2863,261354598918133318400,0,0,3,6,0,0,0,15 
2864,851600035152031777280,0,1,3,5,0,0,0,19 
2865,19753082636407800321,1,1,1,6,0,0,0,24 
2866,1808935271193442124033,1,0,2,6,0,0,0,22 
2867,1186004407610577060609,0,3,0,6,0,0,0,21 
2868,666317155909780439297,0,0,1,8,0,0,0,11 
2869,113734485531888780288,1,0,2,6,0,0,0,22 
2870,1813702612874275717632,1,1,3,4,0,0,0,28 
2871,62192758122057564673,1,0,2,6,0,0,0,22 
2872,649037963443386778113,0,1,3,5,0,0,0,19 
2873,1440008543697398989825,0,1,1,7,0,0,0,15 
2874,1053411116231059439873,0,0,3,6,0,0,0,15 
2875,205811423239467303425,0,0,5,4,0,0,0,19 
2876,1184063077993714942976,0,1,3,5,0,0,0,19 
2877,574804570033971528705,0,1,3,5,0,0,0,19 
2878,774851094379302945536,0,1,3,5,0,0,0,19 
2879,1370754154553965740801,0,3,1,5,0,0,0,23 
2880,521920762238653235712,0,3,0,6,0,0,0,21 
2881,831054025413766807809,1,0,4,4,0,0,0,26 
2882,850218823147795514368,0,2,2,5,0,0,0,21 
2883,1680685688460233212417,1,1,1,6,0,0,0,24 
2884,978132324759265411840,1,1,1,6,0,0,0,24 
2885,204075286682409698305,0,0,1,8,0,0,0,11 
2886,262027335108426858753,1,0,3,5,0,0,0,24 
2887,132097637035559944704,0,0,2,7,0,0,0,13 
2888,208184821342083220224,0,1,1,7,0,0,0,15 
2889,756835848146809062400,0,1,3,5,0,0,0,19 
2890,171511441128944108544,0,2,1,6,0,0,0,19 
2891,925509722442305831937,1,0,4,4,0,0,0,26 
2892,945401280870241141760,0,1,4,4,0,0,0,21 
2893,1110771477867701666560,0,3,2,4,0,0,0,25 
2894,1240058567468018631681,0,4,1,4,0,0,0,27 
2895,1661153853953961689601,3,0,1,5,0,0,1,88 
2896,869385303135319818496,0,0,3,6,0,0,0,15 
2897,575900363114127163904,1,0,3,5,0,0,0,24 
2898,775431213205886141440,0,1,1,7,0,0,0,15 
2899,1661082943150468170752,1,0,2,6,0,0,0,22 
2900,371182767027304005888,0,0,2,7,0,0,0,13 
2901,519392290114007073281,0,0,2,7,0,0,0,13 
2902,1016088936196233298433,0,0,2,7,0,0,0,13 
2903,906788270885954781441,0,0,5,4,0,0,0,19 
2904,371548117148708832001,1,1,0,7,0,0,0,22 
2905,483159705212508308480,1,1,2,5,0,0,0,26 
2906,221663242905794707968,0,2,2,5,0,0,0,21 
2907,207752484575207031552,0,2,0,7,0,0,0,17 
2908,282702514373580620800,0,2,1,6,0,0,0,19 
2909,1495144993532544286976,0,3,1,5,0,0,0,23 
2910,239888763040838386688,0,0,1,8,0,0,0,11 
2911,868150753887114494977,0,0,2,7,0,0,0,13 
2912,887115694493516956161,1,0,3,5,0,0,0,24 
2913,867799462121029763584,1,0,1,7,0,0,1,70 
2914,1773639144742125437184,1,0,3,5,0,0,0,24 
2915,685701495329835647488,0,0,2,7,0,0,0,13 
2916,794016727742135403264,0,0,2,7,0,0,0,13 
2917,885456405002594091520,0,0,3,6,0,0,0,15 
2918,739826883750739378945,0,0,2,7,0,0,0,13 
2919,224759479744776962817,0,1,2,6,0,0,0,17 
2920,391067283082457842689,0,0,2,7,0,0,0,13 
2921,1570367217330649760769,0,1,2,6,0,0,0,17 
2922,631237494711475831040,0,0,2,7,0,0,0,13 
2923,519899215551795888896,0,0,2,7,0,0,0,13 
2924,1017761164740042162689,1,2,2,4,0,0,0,30 
2925,814554827593817129216,0,0,4,5,0,0,0,17 
2926,1498594169206180545281,1,2,3,3,0,0,0,32 
2927,925801055639969530112,0,0,3,6,0,0,0,15 
2928,365097234134008576,0,0,0,9,0,0,0,9 
2929,3397145683999392513,0,0,2,7,0,0,0,13 
2930,391431795376992617473,0,0,3,6,0,0,0,15 
2931,760150212698488308225,0,0,6,3,0,0,0,21 
2932,796682568450485650433,0,0,5,4,0,0,0,19 
2933,25092391364901536768,1,1,1,6,0,0,0,24 
2934,741187806467998352384,0,2,3,4,0,0,0,23 
2935,425225948261964579073,0,1,2,6,0,0,0,17 
2936,389845960959688508161,0,0,1,8,0,0,0,11 
2937,169556049858696446976,0,0,2,7,0,0,0,13 
2938,371964419738389906433,0,0,2,7,0,0,0,13 
2939,94976701713644454400,1,1,0,7,0,0,0,22 
2940,319726313340303639041,0,2,0,7,0,0,0,17 
2941,206464148317346923264,1,1,3,4,0,0,0,28 
2942,206524968902364561920,0,0,1,8,0,0,0,11 
2943,538711041496356291073,0,0,1,7,1,0,0,11 
2944,852661192515679289601,0,0,3,6,0,0,0,15 
2945,241696668020476608769,0,0,4,5,0,0,0,17 
2946,25235366358546973441,1,1,1,6,0,0,0,24 
2947,518526457692818048001,0,1,1,7,0,0,0,15 
2948,447263757784962171905,0,1,2,6,0,0,0,17 
2949,151330247149500236801,0,1,1,7,0,0,0,15 
2950,424639069637021401600,0,1,2,6,0,0,0,17 
2951,961476035314337383169,1,0,3,5,0,0,0,24 
2952,43280602092862561583872,0,1,2,5,0,1,0,31 
2953,23670566697128272789760,0,0,3,5,0,1,0,29 
2954,1129011068452475568641,0,1,3,5,0,0,0,19 
2955,354380956120136418304,0,0,3,6,0,0,0,15 
2956,95694474998716956928,0,0,3,6,0,0,0,15 
2957,852092886841454690817,0,0,6,3,0,0,0,21 
2958,575026663685429265408,0,0,2,7,0,0,0,13 
2959,1755346097000799404545,1,1,2,5,0,0,0,26 
2960,741275347383973577217,0,1,4,4,0,0,0,21 
2961,77836582074599408641,0,1,2,6,0,0,0,17 
2962,354618236227253961216,0,1,3,5,0,0,0,19 
2963,650475743120841834752,0,2,2,5,0,0,0,21 
2964,977911361404435694593,0,1,3,5,0,0,0,19 
2965,926234815176603206144,0,0,4,5,0,0,0,17 
2966,38244079417060932125185,0,0,3,5,0,1,0,29 
2967,926088166713871041025,0,1,3,5,0,0,0,19 
2968,869165476675764945665,0,0,1,8,0,0,0,11 
2969,372332304235472814336,0,1,3,5,0,0,0,19 
2970,868007211544563221249,0,0,1,8,0,0,0,11 
2971,392225266739286967040,0,1,3,5,0,0,0,19 
2972,812535800989590552833,0,0,4,5,0,0,0,17 
2973,1685651762469656920577,2,0,1,6,0,0,0,29 
2974,1055155408965338530561,0,1,5,3,0,0,0,23 
2975,536987567985506452480,0,0,2,7,0,0,0,13 
2976,738527029009301504768,0,0,2,7,0,0,0,13 
2977,393447432186937803008,0,2,2,5,0,0,0,21 
2978,981644005468273181441,0,0,2,7,0,0,0,13 
2979,1199845942888489222657,0,1,3,5,0,0,0,19 
2980,1735234145865911829249,1,0,1,7,0,0,0,20 
2981,1701437720291143189249,2,1,3,3,0,0,0,37 
2982,501458375855963702272,0,1,2,6,0,0,0,17 
2983,223682272809529705217,0,0,3,6,0,0,0,15 
2984,999799983691799266304,0,0,2,7,0,0,0,13 
2985,831402211058546967041,1,0,1,7,0,0,0,20 
2986,21572528088799379968,2,0,3,4,0,0,0,33 
2987,299113620420853957633,0,0,4,5,0,0,0,17 
2988,224395805278522114560,0,1,2,6,0,0,0,17 
2989,1606977816529270670080,0,2,2,5,0,0,0,21 
2990,1107468385507888006145,0,1,2,6,0,0,0,17 
2991,997356786391391404289,0,0,1,8,0,0,0,11 
2992,794660999774369022976,1,0,1,7,0,0,0,20 
2993,649406984833311768832,0,1,1,7,0,0,0,15 
2994,776147546131564921089,1,0,3,5,0,0,0,24 
2995,332209731855804989696,0,1,2,6,0,0,0,17 
2996,848781622911340839680,0,0,3,6,0,0,0,15 
2997,1698915420825564086784,1,1,3,4,0,0,0,28 
2998,1184269671830946906369,0,2,3,4,0,0,0,23 
2999,93971271997255385344,0,2,0,7,0,0,0,17 
3000,297167227553164034816,0,1,1,7,0,0,0,15 
3001,1017310822368400507137,0,0,3,6,0,0,0,15 
3002,38409888166366010409217,0,2,1,5,0,1,0,33 
3003,664524726556655223552,0,0,1,8,0,0,0,11 
3004,868319365095013876225,1,0,3,5,0,0,0,24 
3005,1017173183303929889536,0,0,1,8,0,0,0,11 
3006,447498224241790746881,0,2,2,5,0,0,0,21 
3007,758275308977912348928,0,0,4,5,0,0,0,17 
3008,815861996286284202240,1,0,3,5,0,0,0,24 
3009,1477628524256880230912,0,2,2,5,0,0,0,21 
3010,815481165041226875905,0,0,4,5,0,0,0,17 
3011,739245338856350286081,0,1,1,7,0,0,0,15 
3012,169423752222703223552,0,1,3,5,0,0,0,19 
3013,206315539425869103617,0,2,3,4,0,0,0,23 
3014,688883568842541106177,0,2,2,5,0,0,0,21 
3015,431218826494458856192,3,1,1,4,0,0,0,42 
3016,1389286469220239278593,0,3,3,3,0,0,0,27 
3017,631235236314592183297,0,0,3,6,0,0,0,15 
3018,686146787644168143872,0,0,4,5,0,0,0,17 
3019,206816012929241514753,0,1,1,7,0,0,0,15 
3020,1034029029710061175297,0,0,2,7,0,0,0,13 
3021,372547632592690086401,0,1,2,6,0,0,0,17 
3022,704375388610591457793,0,0,2,7,0,0,0,13 
3023,611291331238006685953,1,0,2,6,0,0,0,22 
3024,1551475178744809128705,0,1,2,6,0,0,0,17 
3025,520560407968418759168,0,0,3,6,0,0,0,15 
3026,1127784972250302055425,0,1,3,5,0,0,0,19 
3027,57585292028854993153,0,0,2,7,0,0,0,13 
3028,1624546926024330904065,0,1,1,7,0,0,0,15 
3029,1036570166008193024257,1,1,2,5,0,0,0,26 
3030,907804673729110606848,0,2,3,4,0,0,0,23 
3031,76840722507115922176,2,0,2,5,0,0,0,31 
3032,3103843260591244033,0,0,3,6,0,0,0,15 
3033,668046540365328089344,0,0,1,8,0,0,0,11 
3034,356974177384157807360,2,1,1,5,0,0,0,33 
3035,314047288504259576320,1,1,1,6,0,0,0,24 
3036,924728924051150995712,0,0,3,6,0,0,0,15 
3037,738240485285329175297,0,1,2,6,0,0,0,17 
3038,1771849818211485090561,2,0,2,5,0,0,0,31 
3039,744944658478925284096,1,0,4,4,0,0,0,26 
3040,351076161718185427712,1,0,1,7,0,0,0,20 
3041,851584836603153417216,0,0,4,5,0,0,0,17 
3042,372913830438281741313,1,0,3,5,0,0,0,24 
3043,371471830832917185281,0,0,3,6,0,0,0,15 
3044,462831575797143765248,0,0,2,7,0,0,0,13 
3045,612501115085653476353,0,0,3,6,0,0,0,15 
3046,464843842605174817793,0,1,1,7,0,0,0,15 
3047,1019621457049137251072,0,1,1,7,0,0,0,15 
3048,793295847237320311808,1,0,4,4,0,0,0,26 
3049,923859160875321917952,0,0,2,7,0,0,0,13 
3050,75383517756743222016,0,0,3,6,0,0,0,15 
3051,426730441907550421504,1,0,0,8,0,0,0,18 
3052,737954511106349793792,0,0,3,6,0,0,0,15 
3053,1239639987327271937,1,0,1,7,0,0,0,20 
3054,1387472935841081917952,0,1,2,6,0,0,0,17 
3055,184623397666879177729,0,2,2,5,0,0,0,21 
3056,573951425975977115905,0,0,2,7,0,0,0,13 
3057,1773928227240241857281,1,0,2,6,0,0,0,22 
3058,794533502606276822017,2,1,1,5,0,0,0,33 
3059,1035332827300296720640,0,1,1,7,0,0,0,15 
3060,1513722628968486011904,0,1,1,7,0,0,0,15 
3061,834093697876000900096,1,0,3,5,0,0,0,24 
3062,1275575940947393446657,0,1,2,6,0,0,0,17 
3063,741404549895741244417,0,0,2,7,0,0,0,13 
3064,1588810290135353066497,0,1,2,6,0,0,0,17 
3065,666766672546863907072,0,1,1,7,0,0,0,15 
3066,519393398422180724993,0,2,2,5,0,0,0,21 
3067,371544739449391023105,0,1,2,6,0,0,0,17 
3068,369300241492409189122,1,0,2,6,0,0,1,72 
3069,1494632983953374970624,0,2,2,5,0,0,0,21 
3070,541888333202995086337,1,0,2,6,0,0,0,22 
3071,907866602620707931136,0,1,3,5,0,0,0,19 
3072,58387220834304721921,0,2,1,6,0,0,0,19 
3073,371833532776066777600,0,1,3,5,0,0,0,19 
3074,1018622218683512390401,0,0,5,4,0,0,0,19 
3075,999538774913914831616,1,1,3,4,0,0,0,28 
3076,1627433449711928213761,0,2,3,4,0,0,0,23 
3077,314178734019563553024,0,1,0,8,0,0,0,13 
3078,796966299626013000192,1,0,3,5,0,0,0,24 
3079,42634199035369321202177,1,0,2,5,0,1,0,36 
3080,1661877261137403773696,2,0,1,6,0,0,0,29 
3081,315839135116960399617,2,0,1,6,0,0,0,29 
3082,1074385228518264471809,0,1,1,7,0,0,0,15 
3083,499519310134650339585,0,1,2,6,0,0,0,17 
3084,999957323806287332352,0,1,5,3,0,0,0,23 
3085,502896719583622202113,0,1,1,7,0,0,0,15 
3086,1016170008686073742336,0,0,2,7,0,0,0,13 
3087,24351580476309829648897,0,0,3,5,0,1,0,29 
3088,149752026850201764865,0,0,2,7,0,0,0,13 
3089,573369323629947847425,0,1,1,7,0,0,0,15 
3090,350716721470789714688,0,0,2,7,0,0,0,13 
3091,760725836721839014912,0,1,3,5,0,0,0,19 
3092,1052284090424276288512,1,1,2,5,0,0,0,26 
3093,1070062885581605110785,0,0,2,7,0,0,0,13 
3094,187500640376440684800,2,0,1,6,0,0,0,29 
3095,167103829966324302848,0,0,1,8,0,0,0,11 
3096,278937775564791350273,0,0,2,7,0,0,0,13 
3097,394444412156249703424,1,0,1,7,0,0,0,20 
3098,1698630011796282802688,1,1,2,5,0,0,0,26 
3099,979566134100350271744,1,0,2,6,0,0,0,22 
3100,941793623790204748801,0,0,2,7,0,0,0,13 
3101,830902892042249437441,0,0,3,6,0,0,0,15 
3102,443601198791369752832,0,1,2,6,0,0,0,17 
3103,759286646370109358849,1,0,4,4,0,0,0,26 
3104,96133855238205014529,0,0,2,7,0,0,0,13 
3105,5165830894717887906048,0,1,1,6,0,1,0,29 
3106,1001833075249909400576,0,1,4,4,0,0,0,21 
3107,338685907020485493248,1,1,2,5,0,0,0,26 
3108,1387264361783206413056,1,1,3,4,0,0,0,28 
3109,1551784513147312341504,0,2,2,5,0,0,0,21 
3110,887332157545240920576,0,0,2,7,0,0,0,13 
3111,610760749807445803520,0,0,2,7,0,0,0,13 
3112,407569312144110977537,0,0,2,7,0,0,0,13 
3113,205031181201195794688,1,0,2,6,0,0,0,22 
3114,94345369833841951744,1,1,1,6,0,0,0,24 
3115,904334929490816074496,0,1,3,5,0,0,0,19 
3116,1475743491836179186177,0,1,1,7,0,0,0,15 
3117,686071915299406741761,0,0,3,6,0,0,0,15 
3118,129488084725347713537,0,0,0,9,0,0,0,9 
3119,1440437522556435039233,0,1,0,8,0,0,0,13 
3120,590961791149038502657,0,2,1,6,0,0,0,19 
3121,777219147756416205568,0,1,2,6,0,0,0,17 
3122,373048097299784795136,0,0,2,7,0,0,0,13 
3123,409143878766874395648,0,1,2,6,0,0,0,17 
3124,203291368976414213121,0,2,0,7,0,0,0,17 
3125,944918832760226186240,1,0,5,3,0,0,0,28 
3126,813320563120012656896,0,0,3,6,0,0,0,15 
3127,406355029094916620544,0,1,3,5,0,0,0,19 
3128,1421560959596788909056,0,1,2,6,0,0,0,17 
3129,831563226841212191745,0,2,3,4,0,0,0,23 
3130,335079655117232341504,0,1,3,5,0,0,0,19 
3131,851303635404922094592,0,0,4,5,0,0,0,17 
3132,1791665637880200823041,3,0,2,4,0,0,1,90 
3133,907211325576826978561,0,0,3,6,0,0,0,15 
3134,186858022047209554688,0,0,2,6,1,0,0,13 
3135,1202868121020928361217,0,3,1,5,0,0,0,23 
3136,1014643285113273123329,0,0,1,8,0,0,0,11 
3137,775787556128321765632,0,0,3,6,0,0,0,15 
3138,593832561034033103872,0,1,3,5,0,0,0,19 
3139,353525837339711505152,0,0,2,7,0,0,0,13 
3140,320734564403160416512,1,0,2,6,0,0,0,22 
3141,1310024538546229346816,0,2,1,6,0,0,0,19 
3142,1716499737664270238464,1,0,2,6,0,0,0,22 
3143,19326936117227684865,0,0,3,6,0,0,0,15 
3144,830764974801873862913,0,0,3,6,0,0,0,15 
3145,1773992681711105213441,1,0,2,6,0,0,0,22 
3146,446544859699729596928,0,1,3,5,0,0,0,19 
3147,1811312327371797299456,1,0,2,6,0,0,0,22 
3148,1350671772585149465089,0,2,2,5,0,0,0,21 
3149,10425662581119954452737,0,0,4,4,0,1,0,31 
3150,1075114245409258931201,0,2,2,5,0,0,0,21 
3151,336018917322366845953,1,0,3,5,0,0,0,24 
3152,222517811930422444801,1,0,2,6,0,0,0,22 
3153,19455851658020979200,1,0,1,7,0,0,0,20 
3154,688731012703279579905,0,1,1,7,0,0,0,15 
3155,206812627532083758080,0,0,3,6,0,0,0,15 
3156,408727016524885852417,0,0,4,5,0,0,0,17 
3157,813112273836974539776,0,2,2,5,0,0,0,21 
3158,1607258994637942620673,1,1,1,6,0,0,0,24 
3159,885598255196565340417,1,1,2,5,0,0,0,26 
3160,5166530353437977477889,0,0,3,5,0,1,0,29 
3161,1036189627233849508096,0,1,4,4,0,0,0,21 
3162,555647665693952180480,0,1,3,5,0,0,0,19 
3163,208970424599253156865,0,1,0,8,0,0,0,13 
3164,1663681511340223562496,2,0,3,4,0,0,0,33 
3165,500809027378511151616,0,0,1,8,0,0,0,11 
3166,298620757735694008577,0,0,4,5,0,0,0,17 
3167,905983527330167259904,0,0,3,6,0,0,0,15 
3168,536340457013410923266,0,0,2,7,0,0,0,13 
3169,999666285277287547649,0,0,4,5,0,0,0,17 
3170,132671276440405606656,0,0,4,5,0,0,0,17 
3171,77977033688874484736,0,0,2,7,0,0,0,13 
3172,1294179180710275318785,0,2,2,5,0,0,0,21 
3173,757487462717139190273,0,1,3,5,0,0,0,19 
3174,774989564675319399424,1,1,1,6,0,0,0,24 
3175,633469870552862229505,0,1,3,5,0,0,0,19 
3176,817926326069536293377,0,2,2,5,0,0,0,21 
3177,833661048846228718336,2,0,2,5,0,0,0,31 
3178,1199551797139008259072,0,1,1,7,0,0,0,15 
3179,977972717451246895360,0,0,2,7,0,0,0,13 
3180,92812167938765619968,0,0,2,7,0,0,0,13 
3181,41003037101180453633,0,0,3,6,0,0,0,15 
3182,944830458412776424448,0,0,4,5,0,0,0,17 
3183,1294875542105773965569,0,1,3,5,0,0,0,19 
3184,261218372726758179328,1,0,2,6,0,0,0,22 
3185,332047318595152576768,0,0,2,7,0,0,0,13 
3186,277140284060366930176,0,0,2,7,0,0,0,13 
3187,314174505298161959425,0,0,3,6,0,0,0,15 
3188,333209536470823863040,0,0,2,7,0,0,0,13 
3189,684770932459760583425,0,0,1,8,0,0,0,11 
3190,962630068425636446464,1,0,3,5,0,0,0,24 
3191,261430886333738844673,0,0,2,7,0,0,0,13 
3192,756901142644153254912,0,1,3,5,0,0,0,19 
3193,129919867339604558592,1,0,0,8,0,0,0,18 
3194,282467763142837797632,0,1,1,7,0,0,0,15 
3195,796960957098023650049,0,0,3,6,0,0,0,15 
3196,444462804690683887872,0,1,1,7,0,0,0,15 
3197,113927851145599255553,0,2,2,5,0,0,0,21 
3198,58443515830351496192,0,1,2,6,0,0,0,17 
3199,1717580592778460659969,2,0,2,5,0,0,0,31 
3200,908072639005964435713,0,0,3,6,0,0,0,15 
3201,927675962659583885824,0,2,1,6,0,0,0,19 
3202,1663890924323524117504,1,2,1,5,0,0,0,28 
3203,1070357873556455949312,0,0,3,6,0,0,0,15 
3204,850288920312315969793,0,1,1,7,0,0,0,15 
3205,923064275541644869888,0,1,1,7,0,0,0,15 
3206,426887216873062400256,0,1,3,5,0,0,0,19 
3207,171802499450361152000,1,3,0,5,0,0,0,30 
3208,1829699958402248344576,1,2,3,3,0,0,0,32 
3209,1571580654856140358656,0,1,2,6,0,0,0,17 
3210,873354383980453364224,0,1,4,4,0,0,0,21 
3211,130288035509597438977,0,0,0,9,0,0,0,9 
3212,777883698080963297792,0,1,4,4,0,0,0,21 
3213,910813352057733907456,1,0,2,6,0,0,0,22 
3214,19107660513451180545,0,2,1,6,0,0,0,19 
3215,1755691749372181480448,1,0,2,6,0,0,0,22 
3216,834283693485549224192,0,0,3,6,0,0,0,15 
3217,1052269163454199694337,0,0,5,4,0,0,0,19 
3218,535403429015753130241,0,0,2,7,0,0,0,13 
3219,778223438377920168449,0,0,4,5,0,0,0,17 
3220,1017539662624900842240,0,1,3,5,0,0,0,19 
3221,1073311398183679099906,0,0,3,6,0,0,0,15 
3222,740976981709687357697,0,0,4,5,0,0,0,17 
3223,886179514217377825792,0,0,2,7,0,0,0,13 
3224,906641898401194902272,0,2,3,4,0,0,0,23 
3225,1571448077942733996544,0,2,2,5,0,0,0,21 
3226,480127364292483154945,0,0,2,7,0,0,0,13 
3227,134769677889408926720,0,2,0,7,0,0,0,17 
3228,1200641088807361643008,1,4,0,4,0,0,1,84 
3229,447785600297441231361,0,3,1,5,0,0,0,23 
3230,38267109125122490880,1,0,0,8,0,0,0,18 
3231,794726882511927443968,0,1,2,6,0,0,0,17 
3232,19925077692783595553024,0,0,4,4,0,1,0,31 
3233,93606492522502619648,0,0,3,6,0,0,0,15 
3234,1716203050945229357312,1,2,1,5,0,0,0,28 
3235,224405951572360102657,1,1,1,6,0,0,0,24 
3236,575386946159050424833,1,1,2,5,0,0,0,26 
3237,114507700591984181504,1,0,3,5,0,0,0,24 
3238,1516164136319152882689,0,1,2,6,0,0,0,17 
3239,1699200838649697075713,1,0,1,7,0,0,0,20 
3240,849997593712326672640,0,1,1,7,0,0,0,15 
3241,554844613186360181505,0,2,0,7,0,0,0,17 
3242,997280219699916243968,0,0,2,7,0,0,0,13 
3243,168043116361385640961,0,0,1,8,0,0,0,11 
3244,966081251806548460032,1,0,2,6,0,0,0,22 
3245,1070572930333864756224,0,0,3,6,0,0,0,15 
3246,759510967632510976513,1,1,3,4,0,0,0,28 
3247,906860608854803612160,0,0,3,6,0,0,0,15 
3248,43204172346911455969537,0,1,0,7,0,1,0,27 
3249,37470533840747823616,0,0,2,7,0,0,0,13 
3250,778949092962256093697,1,0,2,6,0,0,0,22 
3251,538784772517681169153,0,1,2,6,0,0,0,17 
3252,373645099128670520320,1,2,2,4,0,0,0,30 
3253,1021705211903864079104,1,0,2,6,0,0,0,22 
3254,1754041166914929295874,1,2,2,4,0,0,0,30 
3255,849360334363862565889,0,1,1,7,0,0,0,15 
3256,117025497556625982465,0,1,0,8,0,0,0,13 
3257,223453135685024285441,1,0,0,8,0,0,0,18 
3258,499001677651690979840,0,1,0,8,0,0,0,13 
3259,1070214325716044284672,0,1,3,5,0,0,0,19 
3260,832137166411943969280,0,0,2,7,0,0,0,13 
3261,904265688846189462273,0,0,3,6,0,0,0,15 
3262,1054564873364134298368,0,0,4,5,0,0,0,17 
3263,888331675187523420929,0,1,2,6,0,0,0,17 
3264,757123804744548680448,0,1,2,6,0,0,0,17 
3265,370604337049037767424,0,0,1,8,0,0,0,11 
3266,904479890203669496832,0,0,2,7,0,0,0,13 
3267,961191179339858052096,0,0,4,5,0,0,0,17 
3268,75754489681520558849,1,1,2,5,0,0,0,26 
3269,74586379522549416193,0,0,2,7,0,0,0,13 
3270,557160028543990169857,0,0,2,7,0,0,0,13 
3271,578068273488275505666,0,3,2,4,0,0,0,25 
3272,114011178732429574912,0,0,3,6,0,0,0,15 
3273,57804853506040332800,0,0,2,7,0,0,0,13 
3274,591672812333389382145,0,0,0,9,0,0,0,9 
3275,1033668179888825565953,0,0,2,7,0,0,0,13 
3276,132888299145628418304,0,0,3,6,0,0,0,15 
3277,1202137968335697543936,2,1,1,5,0,0,0,33 
3278,317073986729588163328,0,1,2,6,0,0,0,17 
3279,633766820055903437057,1,1,1,6,0,0,0,24 
3280,446116745055927075072,0,0,2,7,0,0,0,13 
3281,1052115767287920132865,0,0,2,7,0,0,0,13 
3282,996565274359102898433,0,0,2,7,0,0,0,13 
3283,225189840690029331456,1,1,2,5,0,0,0,26 
3284,462758956353519485952,1,0,2,6,0,0,0,22 
3285,593899275000872501505,0,0,1,8,0,0,0,11 
3286,1461485645171570312192,0,2,3,4,0,0,0,23 
3287,999878799984148677632,0,0,3,6,0,0,0,15 
3288,963355168856598774784,0,1,4,4,0,0,0,21 
3289,388333315534323516417,0,0,1,8,0,0,0,11 
3290,981731543086149206784,0,2,2,5,0,0,0,21 
3291,151263828950970270208,0,0,4,5,0,0,0,17 
3292,1037214200546703180800,0,2,3,4,0,0,0,23 
3293,1479288385493849735424,0,2,3,4,0,0,0,23 
3294,225113286093232931840,0,0,2,7,0,0,0,13 
3295,170066362892749636609,0,1,2,6,0,0,0,17 
3296,522497240582035341568,0,1,0,8,0,0,0,13 
3297,703946138172434875136,0,1,4,4,0,0,0,21 
3298,984600621921622753536,2,0,1,6,0,0,0,29 
3299,261361642390745055745,0,1,1,7,0,0,0,15 
3300,907571880728442831105,0,1,4,4,0,0,0,21 
3301,278520337178726629632,1,1,1,6,0,0,0,24 
3302,300421361958946013952,0,2,2,5,0,0,0,21 
3303,1053858641652752777985,2,0,3,4,0,0,0,33 
3304,76757402615424614657,0,0,4,5,0,0,0,17 
3305,116303229468622783232,1,1,2,5,0,0,0,26 
